LapNumber,TyreLife,Compound,Driver,race,should_pit
10.0,2.0,MEDIUM,SAR,2023 Belgium,0
11.0,11.0,SOFT,PER,2023 Belgium,0
11.0,11.0,SOFT,VER,2023 Belgium,0
11.0,11.0,SOFT,LEC,2023 Belgium,0
11.0,11.0,SOFT,HAM,2023 Belgium,0
11.0,11.0,MEDIUM,STR,2023 Belgium,0
11.0,11.0,MEDIUM,RUS,2023 Belgium,0
11.0,11.0,SOFT,GAS,2023 Belgium,0
11.0,11.0,MEDIUM,HUL,2023 Belgium,0
11.0,1.0,MEDIUM,ALO,2023 Belgium,0
11.0,2.0,MEDIUM,TSU,2023 Belgium,0
11.0,4.0,MEDIUM,ALB,2023 Belgium,0
11.0,5.0,MEDIUM,OCO,2023 Belgium,0
11.0,6.0,MEDIUM,MAG,2023 Belgium,0
11.0,6.0,MEDIUM,RIC,2023 Belgium,0
11.0,6.0,HARD,NOR,2023 Belgium,0
11.0,5.0,MEDIUM,BOT,2023 Belgium,0
11.0,4.0,MEDIUM,ZHO,2023 Belgium,0
11.0,4.0,MEDIUM,SAI,2023 Belgium,0
11.0,3.0,MEDIUM,SAR,2023 Belgium,0
12.0,12.0,SOFT,PER,2023 Belgium,0
12.0,12.0,SOFT,VER,2023 Belgium,0
12.0,12.0,SOFT,LEC,2023 Belgium,0
12.0,12.0,SOFT,HAM,2023 Belgium,0
12.0,12.0,MEDIUM,STR,2023 Belgium,0
12.0,12.0,MEDIUM,RUS,2023 Belgium,0
12.0,12.0,SOFT,GAS,2023 Belgium,0
12.0,2.0,MEDIUM,ALO,2023 Belgium,0
12.0,3.0,MEDIUM,TSU,2023 Belgium,0
12.0,5.0,MEDIUM,ALB,2023 Belgium,0
12.0,6.0,MEDIUM,OCO,2023 Belgium,0
12.0,12.0,MEDIUM,HUL,2023 Belgium,0
12.0,7.0,MEDIUM,MAG,2023 Belgium,0
12.0,7.0,MEDIUM,RIC,2023 Belgium,0
12.0,7.0,HARD,NOR,2023 Belgium,0
12.0,6.0,MEDIUM,BOT,2023 Belgium,0
12.0,5.0,MEDIUM,ZHO,2023 Belgium,0
12.0,5.0,MEDIUM,SAI,2023 Belgium,0
12.0,4.0,MEDIUM,SAR,2023 Belgium,0
13.0,13.0,SOFT,VER,2023 Belgium,0
13.0,13.0,SOFT,PER,2023 Belgium,0
13.0,13.0,SOFT,LEC,2023 Belgium,0
13.0,1.0,MEDIUM,HAM,2023 Belgium,0
13.0,13.0,MEDIUM,STR,2023 Belgium,0
13.0,13.0,MEDIUM,RUS,2023 Belgium,0
13.0,13.0,SOFT,GAS,2023 Belgium,0
13.0,3.0,MEDIUM,ALO,2023 Belgium,0
13.0,4.0,MEDIUM,TSU,2023 Belgium,0
13.0,6.0,MEDIUM,ALB,2023 Belgium,0
13.0,7.0,MEDIUM,OCO,2023 Belgium,0
13.0,8.0,MEDIUM,MAG,2023 Belgium,0
13.0,8.0,MEDIUM,RIC,2023 Belgium,0
13.0,8.0,HARD,NOR,2023 Belgium,0
13.0,7.0,MEDIUM,BOT,2023 Belgium,0
13.0,6.0,MEDIUM,ZHO,2023 Belgium,0
13.0,6.0,MEDIUM,SAI,2023 Belgium,0
13.0,5.0,MEDIUM,SAR,2023 Belgium,0
13.0,1.0,SOFT,HUL,2023 Belgium,0
14.0,14.0,SOFT,VER,2023 Belgium,0
14.0,1.0,MEDIUM,PER,2023 Belgium,0
14.0,1.0,MEDIUM,LEC,2023 Belgium,0
14.0,2.0,MEDIUM,HAM,2023 Belgium,0
14.0,14.0,MEDIUM,STR,2023 Belgium,0
14.0,14.0,MEDIUM,RUS,2023 Belgium,0
14.0,14.0,SOFT,GAS,2023 Belgium,0
14.0,4.0,MEDIUM,ALO,2023 Belgium,0
14.0,5.0,MEDIUM,TSU,2023 Belgium,0
14.0,7.0,MEDIUM,ALB,2023 Belgium,0
14.0,8.0,MEDIUM,OCO,2023 Belgium,0
14.0,9.0,MEDIUM,MAG,2023 Belgium,0
14.0,9.0,MEDIUM,RIC,2023 Belgium,0
14.0,8.0,MEDIUM,BOT,2023 Belgium,0
14.0,9.0,HARD,NOR,2023 Belgium,0
14.0,7.0,MEDIUM,ZHO,2023 Belgium,0
14.0,7.0,MEDIUM,SAI,2023 Belgium,0
14.0,6.0,MEDIUM,SAR,2023 Belgium,0
14.0,2.0,SOFT,HUL,2023 Belgium,0
15.0,2.0,MEDIUM,PER,2023 Belgium,0
15.0,1.0,MEDIUM,VER,2023 Belgium,0
15.0,2.0,MEDIUM,LEC,2023 Belgium,0
15.0,3.0,MEDIUM,HAM,2023 Belgium,0
15.0,15.0,MEDIUM,STR,2023 Belgium,0
15.0,5.0,MEDIUM,ALO,2023 Belgium,0
15.0,15.0,MEDIUM,RUS,2023 Belgium,0
15.0,15.0,SOFT,GAS,2023 Belgium,0
15.0,6.0,MEDIUM,TSU,2023 Belgium,0
15.0,8.0,MEDIUM,ALB,2023 Belgium,0
15.0,9.0,MEDIUM,OCO,2023 Belgium,0
15.0,10.0,MEDIUM,MAG,2023 Belgium,0
15.0,10.0,MEDIUM,RIC,2023 Belgium,0
15.0,9.0,MEDIUM,BOT,2023 Belgium,0
15.0,10.0,HARD,NOR,2023 Belgium,0
15.0,8.0,MEDIUM,ZHO,2023 Belgium,0
15.0,8.0,MEDIUM,SAI,2023 Belgium,0
15.0,7.0,MEDIUM,SAR,2023 Belgium,0
15.0,3.0,SOFT,HUL,2023 Belgium,0
16.0,3.0,MEDIUM,PER,2023 Belgium,0
16.0,2.0,MEDIUM,VER,2023 Belgium,0
16.0,3.0,MEDIUM,LEC,2023 Belgium,0
16.0,4.0,MEDIUM,HAM,2023 Belgium,0
16.0,6.0,MEDIUM,ALO,2023 Belgium,0
16.0,16.0,MEDIUM,STR,2023 Belgium,0
16.0,16.0,MEDIUM,RUS,2023 Belgium,0
16.0,16.0,SOFT,GAS,2023 Belgium,0
16.0,7.0,MEDIUM,TSU,2023 Belgium,0
16.0,10.0,MEDIUM,OCO,2023 Belgium,0
16.0,9.0,MEDIUM,ALB,2023 Belgium,0
16.0,11.0,MEDIUM,MAG,2023 Belgium,0
16.0,11.0,MEDIUM,RIC,2023 Belgium,0
16.0,10.0,MEDIUM,BOT,2023 Belgium,0
16.0,9.0,MEDIUM,ZHO,2023 Belgium,0
16.0,11.0,HARD,NOR,2023 Belgium,0
16.0,8.0,MEDIUM,SAR,2023 Belgium,0
16.0,4.0,SOFT,HUL,2023 Belgium,0
16.0,9.0,MEDIUM,SAI,2023 Belgium,0
17.0,3.0,MEDIUM,VER,2023 Belgium,0
17.0,4.0,MEDIUM,PER,2023 Belgium,0
17.0,4.0,MEDIUM,LEC,2023 Belgium,0
17.0,5.0,MEDIUM,HAM,2023 Belgium,0
17.0,7.0,MEDIUM,ALO,2023 Belgium,0
17.0,17.0,MEDIUM,RUS,2023 Belgium,0
17.0,17.0,MEDIUM,STR,2023 Belgium,0
17.0,17.0,SOFT,GAS,2023 Belgium,0
17.0,8.0,MEDIUM,TSU,2023 Belgium,0
17.0,11.0,MEDIUM,OCO,2023 Belgium,0
17.0,10.0,MEDIUM,ALB,2023 Belgium,0
17.0,12.0,MEDIUM,MAG,2023 Belgium,0
17.0,12.0,MEDIUM,RIC,2023 Belgium,0
17.0,11.0,MEDIUM,BOT,2023 Belgium,0
17.0,10.0,MEDIUM,ZHO,2023 Belgium,0
17.0,12.0,HARD,NOR,2023 Belgium,0
17.0,9.0,MEDIUM,SAR,2023 Belgium,0
17.0,5.0,SOFT,HUL,2023 Belgium,0
17.0,10.0,MEDIUM,SAI,2023 Belgium,0
18.0,4.0,MEDIUM,VER,2023 Belgium,0
18.0,5.0,MEDIUM,PER,2023 Belgium,0
18.0,5.0,MEDIUM,LEC,2023 Belgium,0
18.0,6.0,MEDIUM,HAM,2023 Belgium,0
18.0,8.0,MEDIUM,ALO,2023 Belgium,0
18.0,18.0,MEDIUM,RUS,2023 Belgium,0
18.0,18.0,MEDIUM,STR,2023 Belgium,0
18.0,18.0,SOFT,GAS,2023 Belgium,0
18.0,9.0,MEDIUM,TSU,2023 Belgium,0
18.0,12.0,MEDIUM,OCO,2023 Belgium,0
18.0,11.0,MEDIUM,ALB,2023 Belgium,0
18.0,13.0,MEDIUM,MAG,2023 Belgium,0
18.0,13.0,MEDIUM,RIC,2023 Belgium,0
18.0,12.0,MEDIUM,BOT,2023 Belgium,0
18.0,11.0,MEDIUM,ZHO,2023 Belgium,0
18.0,6.0,SOFT,HUL,2023 Belgium,0
18.0,10.0,MEDIUM,SAR,2023 Belgium,0
18.0,11.0,MEDIUM,SAI,2023 Belgium,0
18.0,1.0,SOFT,NOR,2023 Belgium,0
19.0,5.0,MEDIUM,VER,2023 Belgium,0
19.0,6.0,MEDIUM,PER,2023 Belgium,0
19.0,6.0,MEDIUM,LEC,2023 Belgium,0
19.0,7.0,MEDIUM,HAM,2023 Belgium,0
19.0,9.0,MEDIUM,ALO,2023 Belgium,0
19.0,19.0,MEDIUM,RUS,2023 Belgium,1
19.0,19.0,SOFT,GAS,2023 Belgium,1
19.0,19.0,MEDIUM,STR,2023 Belgium,1
19.0,10.0,MEDIUM,TSU,2023 Belgium,0
19.0,13.0,MEDIUM,OCO,2023 Belgium,0
19.0,12.0,MEDIUM,ALB,2023 Belgium,0
19.0,14.0,MEDIUM,MAG,2023 Belgium,0
19.0,14.0,MEDIUM,RIC,2023 Belgium,0
19.0,13.0,MEDIUM,BOT,2023 Belgium,0
19.0,12.0,MEDIUM,ZHO,2023 Belgium,0
19.0,7.0,SOFT,HUL,2023 Belgium,0
19.0,11.0,MEDIUM,SAR,2023 Belgium,0
19.0,2.0,SOFT,NOR,2023 Belgium,0
19.0,12.0,MEDIUM,SAI,2023 Belgium,0
20.0,6.0,MEDIUM,VER,2023 Belgium,0
20.0,7.0,MEDIUM,PER,2023 Belgium,0
20.0,7.0,MEDIUM,LEC,2023 Belgium,0
20.0,8.0,MEDIUM,HAM,2023 Belgium,0
20.0,10.0,MEDIUM,ALO,2023 Belgium,0
20.0,20.0,MEDIUM,RUS,2023 Belgium,1
20.0,20.0,SOFT,GAS,2023 Belgium,1
20.0,11.0,MEDIUM,TSU,2023 Belgium,0
20.0,14.0,MEDIUM,OCO,2023 Belgium,0
20.0,13.0,MEDIUM,ALB,2023 Belgium,0
20.0,20.0,MEDIUM,STR,2023 Belgium,1
20.0,15.0,MEDIUM,MAG,2023 Belgium,0
20.0,15.0,MEDIUM,RIC,2023 Belgium,0
20.0,14.0,MEDIUM,BOT,2023 Belgium,0
20.0,13.0,MEDIUM,ZHO,2023 Belgium,0
20.0,8.0,SOFT,HUL,2023 Belgium,0
20.0,12.0,MEDIUM,SAR,2023 Belgium,0
20.0,3.0,SOFT,NOR,2023 Belgium,0
20.0,13.0,MEDIUM,SAI,2023 Belgium,0
21.0,7.0,MEDIUM,VER,2023 Belgium,0
21.0,8.0,MEDIUM,PER,2023 Belgium,0
21.0,8.0,MEDIUM,LEC,2023 Belgium,0
21.0,9.0,MEDIUM,HAM,2023 Belgium,0
21.0,11.0,MEDIUM,ALO,2023 Belgium,0
21.0,21.0,MEDIUM,RUS,2023 Belgium,1
21.0,21.0,SOFT,GAS,2023 Belgium,1
21.0,12.0,MEDIUM,TSU,2023 Belgium,0
21.0,15.0,MEDIUM,OCO,2023 Belgium,0
21.0,14.0,MEDIUM,ALB,2023 Belgium,0
21.0,16.0,MEDIUM,MAG,2023 Belgium,0
21.0,16.0,MEDIUM,RIC,2023 Belgium,0
21.0,15.0,MEDIUM,BOT,2023 Belgium,0
21.0,14.0,MEDIUM,ZHO,2023 Belgium,0
21.0,9.0,SOFT,HUL,2023 Belgium,0
21.0,13.0,MEDIUM,SAR,2023 Belgium,0
21.0,4.0,SOFT,NOR,2023 Belgium,0
21.0,1.0,SOFT,STR,2023 Belgium,0
21.0,14.0,MEDIUM,SAI,2023 Belgium,0
22.0,8.0,MEDIUM,VER,2023 Belgium,0
22.0,9.0,MEDIUM,PER,2023 Belgium,0
22.0,9.0,MEDIUM,LEC,2023 Belgium,0
22.0,10.0,MEDIUM,HAM,2023 Belgium,0
22.0,12.0,MEDIUM,ALO,2023 Belgium,0
22.0,22.0,SOFT,GAS,2023 Belgium,1
22.0,13.0,MEDIUM,TSU,2023 Belgium,0
22.0,22.0,MEDIUM,RUS,2023 Belgium,1
22.0,15.0,MEDIUM,ALB,2023 Belgium,0
22.0,16.0,MEDIUM,OCO,2023 Belgium,0
22.0,17.0,MEDIUM,MAG,2023 Belgium,0
22.0,16.0,MEDIUM,BOT,2023 Belgium,0
22.0,15.0,MEDIUM,ZHO,2023 Belgium,0
22.0,10.0,SOFT,HUL,2023 Belgium,0
22.0,5.0,SOFT,NOR,2023 Belgium,0
22.0,14.0,MEDIUM,SAR,2023 Belgium,0
22.0,17.0,MEDIUM,RIC,2023 Belgium,0
22.0,2.0,SOFT,STR,2023 Belgium,0
22.0,15.0,MEDIUM,SAI,2023 Belgium,0
23.0,9.0,MEDIUM,VER,2023 Belgium,0
23.0,10.0,MEDIUM,PER,2023 Belgium,0
23.0,10.0,MEDIUM,LEC,2023 Belgium,0
23.0,11.0,MEDIUM,HAM,2023 Belgium,0
23.0,13.0,MEDIUM,ALO,2023 Belgium,0
23.0,14.0,MEDIUM,TSU,2023 Belgium,0
23.0,17.0,MEDIUM,OCO,2023 Belgium,0
23.0,23.0,SOFT,GAS,2023 Belgium,1
23.0,18.0,MEDIUM,MAG,2023 Belgium,0
23.0,16.0,MEDIUM,ALB,2023 Belgium,0
23.0,17.0,MEDIUM,BOT,2023 Belgium,0
23.0,11.0,SOFT,HUL,2023 Belgium,0
23.0,6.0,SOFT,NOR,2023 Belgium,0
23.0,16.0,MEDIUM,ZHO,2023 Belgium,0
23.0,1.0,SOFT,RUS,2023 Belgium,0
23.0,15.0,MEDIUM,SAR,2023 Belgium,0
23.0,3.0,SOFT,STR,2023 Belgium,0
23.0,1.0,MEDIUM,RIC,2023 Belgium,0
23.0,16.0,MEDIUM,SAI,2023 Belgium,0
24.0,10.0,MEDIUM,VER,2023 Belgium,0
