Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race,AirTemp,TrackTemp
0 days 01:10:31.991000,BOT,77,0 days 00:01:55.571000,4.0,1.0,,,0 days 00:00:32.347000,0 days 00:00:52.456000,0 days 00:00:30.768000,0 days 01:09:08.810000,0 days 01:10:01.266000,0 days 01:10:32.034000,327.0,179.0,210.0,310.0,False,SOFT,4.0,True,Alfa Romeo,0 days 01:08:36.420000,2023-07-30 13:09:37.639,1,14.0,False,,False,True,2023 Belgium,18.1,30.4
0 days 01:10:32.502000,ZHO,24,0 days 00:01:54.639000,4.0,1.0,,,0 days 00:00:31.994000,0 days 00:00:51.887000,0 days 00:00:30.758000,0 days 01:09:09.875000,0 days 01:10:01.762000,0 days 01:10:32.520000,329.0,187.0,208.0,313.0,True,SOFT,4.0,True,Alfa Romeo,0 days 01:08:37.863000,2023-07-30 13:09:39.082,1,15.0,False,,False,True,2023 Belgium,18.1,30.4
0 days 01:10:32.864000,GAS,10,0 days 00:01:54.371000,4.0,1.0,,,0 days 00:00:32.047000,0 days 00:00:51.644000,0 days 00:00:30.680000,0 days 01:09:10.572000,0 days 01:10:02.216000,0 days 01:10:32.896000,335.0,182.0,211.0,313.0,True,SOFT,4.0,True,Alpine,0 days 01:08:38.493000,2023-07-30 13:09:39.712,1,16.0,False,,False,True,2023 Belgium,18.1,30.4
0 days 01:10:33.585000,HUL,27,0 days 00:01:54.581000,4.0,1.0,,,0 days 00:00:32.119000,0 days 00:00:51.678000,0 days 00:00:30.784000,0 days 01:09:11.182000,0 days 01:10:02.860000,0 days 01:10:33.644000,328.0,180.0,210.0,311.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:08:39.004000,2023-07-30 13:09:40.223,1,17.0,False,,False,True,2023 Belgium,18.1,30.4
0 days 01:10:34.275000,MAG,20,0 days 00:01:54.635000,4.0,1.0,,,0 days 00:00:31.748000,0 days 00:00:52.071000,0 days 00:00:30.816000,0 days 01:09:11.442000,0 days 01:10:03.513000,0 days 01:10:34.329000,335.0,178.0,209.0,313.0,True,SOFT,4.0,True,Haas F1 Team,0 days 01:08:39.640000,2023-07-30 13:09:40.859,1,18.0,False,,False,True,2023 Belgium,18.1,30.4
0 days 01:10:35.019000,RIC,3,0 days 00:01:54.815000,4.0,1.0,,,0 days 00:00:32.023000,0 days 00:00:51.790000,0 days 00:00:31.002000,0 days 01:09:12.272000,0 days 01:10:04.062000,0 days 01:10:35.064000,332.0,183.0,207.0,312.0,True,SOFT,4.0,True,AlphaTauri,0 days 01:08:40.204000,2023-07-30 13:09:41.423,1,19.0,False,,False,True,2023 Belgium,18.1,30.4
0 days 01:12:07.337000,PER,11,0 days 00:01:52.572000,5.0,1.0,,,0 days 00:00:32.843000,0 days 00:00:49.213000,0 days 00:00:30.516000,0 days 01:10:47.638000,0 days 01:11:36.851000,0 days 01:12:07.367000,301.0,184.0,208.0,298.0,False,SOFT,5.0,True,Red Bull Racing,0 days 01:10:14.765000,2023-07-30 13:11:15.984,1,1.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:12:09.584000,LEC,16,0 days 00:01:52.575000,5.0,1.0,,,0 days 00:00:32.487000,0 days 00:00:49.691000,0 days 00:00:30.397000,0 days 01:10:49.604000,0 days 01:11:39.295000,0 days 01:12:09.692000,306.0,186.0,209.0,306.0,False,SOFT,5.0,True,Ferrari,0 days 01:10:17.009000,2023-07-30 13:11:18.228,1,2.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:12:10.722000,HAM,44,0 days 00:01:52.717000,5.0,1.0,,,0 days 00:00:32.076000,0 days 00:00:50.190000,0 days 00:00:30.451000,0 days 01:10:50.141000,0 days 01:11:40.331000,0 days 01:12:10.782000,309.0,186.0,208.0,310.0,False,SOFT,5.0,True,Mercedes,0 days 01:10:18.005000,2023-07-30 13:11:19.224,1,3.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:12:11.245000,VER,1,0 days 00:01:52.602000,5.0,1.0,,,0 days 00:00:32.001000,0 days 00:00:50.201000,0 days 00:00:30.400000,0 days 01:10:50.674000,0 days 01:11:40.875000,0 days 01:12:11.275000,,179.0,211.0,307.0,False,SOFT,5.0,True,Red Bull Racing,0 days 01:10:18.643000,2023-07-30 13:11:19.862,1,4.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:12:19.004000,ALO,14,0 days 00:01:53.596000,5.0,1.0,,,0 days 00:00:32.807000,0 days 00:00:50.278000,0 days 00:00:30.511000,0 days 01:10:58.284000,0 days 01:11:48.562000,0 days 01:12:19.073000,303.0,185.0,210.0,304.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:10:25.408000,2023-07-30 13:11:26.627,1,5.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:12:22.120000,TSU,22,0 days 00:01:53.829000,5.0,1.0,,,0 days 00:00:32.337000,0 days 00:00:50.957000,0 days 00:00:30.535000,0 days 01:11:00.673000,0 days 01:11:51.630000,0 days 01:12:22.165000,332.0,187.0,207.0,310.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:10:28.291000,2023-07-30 13:11:29.510,1,6.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:12:24.559000,ALB,23,0 days 00:01:55.653000,5.0,1.0,,,0 days 00:00:31.878000,0 days 00:00:53.226000,0 days 00:00:30.549000,0 days 01:11:00.846000,0 days 01:11:54.072000,0 days 01:12:24.621000,333.0,183.0,208.0,316.0,False,SOFT,5.0,True,Williams,0 days 01:10:28.906000,2023-07-30 13:11:30.125,1,7.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:24.900000,SAI,55,0 days 00:01:56.974000,5.0,1.0,,,0 days 00:00:32.690000,0 days 00:00:52.750000,0 days 00:00:31.534000,0 days 01:11:00.688000,0 days 01:11:53.438000,0 days 01:12:24.972000,311.0,185.0,208.0,309.0,False,SOFT,5.0,True,Ferrari,0 days 01:10:27.926000,2023-07-30 13:11:29.145,1,8.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:25.360000,STR,18,0 days 00:01:55.795000,5.0,1.0,,,0 days 00:00:32.506000,0 days 00:00:52.355000,0 days 00:00:30.934000,0 days 01:11:02.136000,0 days 01:11:54.491000,0 days 01:12:25.425000,330.0,184.0,209.0,307.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:10:29.565000,2023-07-30 13:11:30.784,1,9.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:25.674000,RUS,63,0 days 00:01:55.531000,5.0,1.0,,,0 days 00:00:31.892000,0 days 00:00:52.726000,0 days 00:00:30.913000,0 days 01:11:02.070000,0 days 01:11:54.796000,0 days 01:12:25.709000,333.0,183.0,211.0,313.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:10:30.143000,2023-07-30 13:11:31.362,1,10.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:26.703000,OCO,31,0 days 00:01:55.853000,5.0,1.0,,,0 days 00:00:32.170000,0 days 00:00:52.454000,0 days 00:00:31.229000,0 days 01:11:03.040000,0 days 01:11:55.494000,0 days 01:12:26.723000,331.0,185.0,209.0,311.0,False,SOFT,5.0,True,Alpine,0 days 01:10:30.850000,2023-07-30 13:11:32.069,1,11.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:27.195000,SAR,2,0 days 00:01:55.729000,5.0,1.0,,,0 days 00:00:31.880000,0 days 00:00:52.696000,0 days 00:00:31.153000,0 days 01:11:03.390000,0 days 01:11:56.086000,0 days 01:12:27.239000,324.0,182.0,208.0,,False,SOFT,5.0,True,Williams,0 days 01:10:31.466000,2023-07-30 13:11:32.685,1,12.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:27.590000,BOT,77,0 days 00:01:55.599000,5.0,1.0,,,0 days 00:00:32.166000,0 days 00:00:52.319000,0 days 00:00:31.114000,0 days 01:11:04.200000,0 days 01:11:56.519000,0 days 01:12:27.633000,339.0,184.0,211.0,312.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:10:31.991000,2023-07-30 13:11:33.210,1,13.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:28.279000,GAS,10,0 days 00:01:55.415000,5.0,1.0,,,0 days 00:00:31.866000,0 days 00:00:52.175000,0 days 00:00:31.374000,0 days 01:11:04.762000,0 days 01:11:56.937000,0 days 01:12:28.311000,355.0,183.0,208.0,319.0,False,SOFT,5.0,True,Alpine,0 days 01:10:32.864000,2023-07-30 13:11:34.083,1,14.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:28.612000,ZHO,24,0 days 00:01:56.110000,5.0,1.0,,,0 days 00:00:32.188000,0 days 00:00:52.862000,0 days 00:00:31.060000,0 days 01:11:04.708000,0 days 01:11:57.570000,0 days 01:12:28.630000,345.0,182.0,208.0,315.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:10:32.502000,2023-07-30 13:11:33.721,1,15.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:29.115000,HUL,27,0 days 00:01:55.530000,5.0,1.0,,,0 days 00:00:32.172000,0 days 00:00:52.244000,0 days 00:00:31.114000,0 days 01:11:05.816000,0 days 01:11:58.060000,0 days 01:12:29.174000,337.0,185.0,208.0,314.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 01:10:33.585000,2023-07-30 13:11:34.804,1,16.0,False,,False,True,2023 Belgium,18.1,31.4
0 days 01:12:30.376000,NOR,4,0 days 00:02:00.430000,5.0,1.0,,0 days 01:12:26.655000,0 days 00:00:32.692000,0 days 00:00:52.467000,0 days 00:00:35.271000,0 days 01:11:02.638000,0 days 01:11:55.105000,0 days 01:12:30.376000,330.0,179.0,,306.0,False,MEDIUM,5.0,True,McLaren,0 days 01:10:29.946000,2023-07-30 13:11:31.165,1,17.0,False,,False,False,2023 Belgium,18.1,31.4
0 days 01:12:33.704000,MAG,20,0 days 00:01:59.429000,5.0,1.0,,0 days 01:12:29.967000,0 days 00:00:31.787000,0 days 00:00:52.537000,0 days 00:00:35.105000,0 days 01:11:06.116000,0 days 01:11:58.653000,0 days 01:12:33.758000,343.0,179.0,,314.0,False,SOFT,5.0,True,Haas F1 Team,0 days 01:10:34.275000,2023-07-30 13:11:35.494,1,18.0,False,,False,False,2023 Belgium,18.1,31.4
0 days 01:12:34.355000,RIC,3,0 days 00:01:59.336000,5.0,1.0,,0 days 01:12:30.623000,0 days 00:00:32.149000,0 days 00:00:51.852000,0 days 00:00:35.335000,0 days 01:11:07.213000,0 days 01:11:59.065000,0 days 01:12:34.400000,330.0,181.0,,,False,SOFT,5.0,True,AlphaTauri,0 days 01:10:35.019000,2023-07-30 13:11:36.238,1,19.0,False,,False,False,2023 Belgium,18.1,31.4
0 days 01:13:59.803000,PER,11,0 days 00:01:52.466000,6.0,1.0,,,0 days 00:00:32.968000,0 days 00:00:49.099000,0 days 00:00:30.399000,0 days 01:12:40.335000,0 days 01:13:29.434000,0 days 01:13:59.833000,300.0,190.0,209.0,297.0,False,SOFT,6.0,True,Red Bull Racing,0 days 01:12:07.337000,2023-07-30 13:13:08.556,1,1.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:02.268000,LEC,16,0 days 00:01:52.684000,6.0,1.0,,,0 days 00:00:32.603000,0 days 00:00:49.698000,0 days 00:00:30.383000,0 days 01:12:42.295000,0 days 01:13:31.993000,0 days 01:14:02.376000,305.0,188.0,207.0,305.0,False,SOFT,6.0,True,Ferrari,0 days 01:12:09.584000,2023-07-30 13:13:10.803,1,2.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:03.375000,VER,1,0 days 00:01:52.130000,6.0,1.0,,,0 days 00:00:31.967000,0 days 00:00:49.818000,0 days 00:00:30.345000,0 days 01:12:43.242000,0 days 01:13:33.060000,0 days 01:14:03.405000,341.0,188.0,209.0,308.0,True,SOFT,6.0,True,Red Bull Racing,0 days 01:12:11.245000,2023-07-30 13:13:12.464,1,3.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:04.535000,HAM,44,0 days 00:01:53.813000,6.0,1.0,,,0 days 00:00:32.453000,0 days 00:00:51.017000,0 days 00:00:30.343000,0 days 01:12:43.235000,0 days 01:13:34.252000,0 days 01:14:04.595000,307.0,187.0,209.0,309.0,False,SOFT,6.0,True,Mercedes,0 days 01:12:10.722000,2023-07-30 13:13:11.941,1,4.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:12.647000,ALO,14,0 days 00:01:53.643000,6.0,1.0,,,0 days 00:00:32.745000,0 days 00:00:50.294000,0 days 00:00:30.604000,0 days 01:12:51.818000,0 days 01:13:42.112000,0 days 01:14:12.716000,304.0,186.0,209.0,303.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:12:19.004000,2023-07-30 13:13:20.223,1,5.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:16.147000,TSU,22,0 days 00:01:54.027000,6.0,1.0,,,0 days 00:00:32.521000,0 days 00:00:50.985000,0 days 00:00:30.521000,0 days 01:12:54.686000,0 days 01:13:45.671000,0 days 01:14:16.192000,314.0,188.0,207.0,304.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 01:12:22.120000,2023-07-30 13:13:23.339,1,6.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:18.868000,ALB,23,0 days 00:01:54.309000,6.0,1.0,,,0 days 00:00:32.192000,0 days 00:00:51.628000,0 days 00:00:30.489000,0 days 01:12:56.813000,0 days 01:13:48.441000,0 days 01:14:18.930000,324.0,185.0,207.0,311.0,False,SOFT,6.0,True,Williams,0 days 01:12:24.559000,2023-07-30 13:13:25.778,1,7.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:20.423000,STR,18,0 days 00:01:55.063000,6.0,1.0,,,0 days 00:00:32.277000,0 days 00:00:52.275000,0 days 00:00:30.511000,0 days 01:12:57.702000,0 days 01:13:49.977000,0 days 01:14:20.488000,343.0,186.0,208.0,308.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:12:25.360000,2023-07-30 13:13:26.579,1,8.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:21.731000,RUS,63,0 days 00:01:56.057000,6.0,1.0,,,0 days 00:00:32.033000,0 days 00:00:53.332000,0 days 00:00:30.692000,0 days 01:12:57.742000,0 days 01:13:51.074000,0 days 01:14:21.766000,346.0,184.0,207.0,311.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:12:25.674000,2023-07-30 13:13:26.893,1,9.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:22.160000,SAI,55,0 days 00:01:57.260000,6.0,1.0,,,0 days 00:00:32.488000,0 days 00:00:53.343000,0 days 00:00:31.429000,0 days 01:12:57.460000,0 days 01:13:50.803000,0 days 01:14:22.232000,327.0,181.0,208.0,304.0,False,SOFT,6.0,True,Ferrari,0 days 01:12:24.900000,2023-07-30 13:13:26.119,1,10.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:23.142000,SAR,2,0 days 00:01:55.947000,6.0,1.0,,,0 days 00:00:32.024000,0 days 00:00:52.594000,0 days 00:00:31.329000,0 days 01:12:59.263000,0 days 01:13:51.857000,0 days 01:14:23.186000,344.0,178.0,208.0,315.0,False,SOFT,6.0,True,Williams,0 days 01:12:27.195000,2023-07-30 13:13:28.414,1,11.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:23.839000,GAS,10,0 days 00:01:55.560000,6.0,1.0,,,0 days 00:00:31.982000,0 days 00:00:52.165000,0 days 00:00:31.413000,0 days 01:13:00.293000,0 days 01:13:52.458000,0 days 01:14:23.871000,338.0,178.0,209.0,314.0,False,SOFT,6.0,True,Alpine,0 days 01:12:28.279000,2023-07-30 13:13:29.498,1,12.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:24.479000,ZHO,24,0 days 00:01:55.867000,6.0,1.0,,,0 days 00:00:32.393000,0 days 00:00:52.200000,0 days 00:00:31.274000,0 days 01:13:01.023000,0 days 01:13:53.223000,0 days 01:14:24.497000,339.0,180.0,209.0,312.0,False,SOFT,6.0,True,Alfa Romeo,0 days 01:12:28.612000,2023-07-30 13:13:29.831,1,13.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:25.038000,HUL,27,0 days 00:01:55.923000,6.0,1.0,,,0 days 00:00:32.176000,0 days 00:00:52.514000,0 days 00:00:31.233000,0 days 01:13:01.350000,0 days 01:13:53.864000,0 days 01:14:25.097000,323.0,181.0,209.0,,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:12:29.115000,2023-07-30 13:13:30.334,1,14.0,False,,False,True,2023 Belgium,18.1,31.5
0 days 01:14:26.791000,OCO,31,0 days 00:02:00.088000,6.0,1.0,,0 days 01:14:23.044000,0 days 00:00:32.096000,0 days 00:00:52.577000,0 days 00:00:35.415000,0 days 01:12:58.819000,0 days 01:13:51.396000,0 days 01:14:26.811000,332.0,177.0,,309.0,False,SOFT,6.0,True,Alpine,0 days 01:12:26.703000,2023-07-30 13:13:27.922,1,15.0,False,,False,False,2023 Belgium,18.1,31.5
0 days 01:14:27.705000,BOT,77,0 days 00:02:00.115000,6.0,1.0,,0 days 01:14:23.935000,0 days 00:00:32.198000,0 days 00:00:52.361000,0 days 00:00:35.556000,0 days 01:12:59.831000,0 days 01:13:52.192000,0 days 01:14:27.748000,342.0,179.0,,311.0,False,SOFT,6.0,True,Alfa Romeo,0 days 01:12:27.590000,2023-07-30 13:13:28.809,1,16.0,False,,False,False,2023 Belgium,18.1,31.5
0 days 01:14:39.485000,NOR,4,0 days 00:02:09.109000,6.0,2.0,0 days 01:12:51.639000,,0 days 00:00:49.442000,0 days 00:00:49.098000,0 days 00:00:30.569000,0 days 01:13:19.818000,0 days 01:14:08.916000,0 days 01:14:39.485000,293.0,194.0,200.0,294.0,False,HARD,1.0,True,McLaren,0 days 01:12:30.376000,2023-07-30 13:13:31.595,1,17.0,False,,False,False,2023 Belgium,18.1,31.5
0 days 01:14:40.260000,MAG,20,0 days 00:02:06.556000,6.0,2.0,0 days 01:12:53.607000,,0 days 00:00:46.716000,0 days 00:00:49.788000,0 days 00:00:30.052000,0 days 01:13:20.474000,0 days 01:14:10.262000,0 days 01:14:40.314000,337.0,194.0,214.0,304.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:12:33.704000,2023-07-30 13:13:34.923,1,18.0,False,,False,False,2023 Belgium,18.1,31.5
0 days 01:14:41.693000,RIC,3,0 days 00:02:07.338000,6.0,2.0,0 days 01:12:53.482000,,0 days 00:00:46.309000,0 days 00:00:50.981000,0 days 00:00:30.048000,0 days 01:13:20.709000,0 days 01:14:11.690000,0 days 01:14:41.738000,301.0,191.0,211.0,307.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:12:34.355000,2023-07-30 13:13:35.574,1,19.0,False,,False,False,2023 Belgium,18.1,31.5
0 days 01:15:52.323000,PER,11,0 days 00:01:52.520000,7.0,1.0,,,0 days 00:00:32.912000,0 days 00:00:49.162000,0 days 00:00:30.446000,0 days 01:14:32.745000,0 days 01:15:21.907000,0 days 01:15:52.353000,302.0,186.0,208.0,300.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:13:59.803000,2023-07-30 13:15:01.022,1,1.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:15:55.031000,LEC,16,0 days 00:01:52.763000,7.0,1.0,,,0 days 00:00:32.722000,0 days 00:00:49.612000,0 days 00:00:30.429000,0 days 01:14:35.098000,0 days 01:15:24.710000,0 days 01:15:55.139000,306.0,187.0,206.0,,False,SOFT,7.0,True,Ferrari,0 days 01:14:02.268000,2023-07-30 13:15:03.487,1,2.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:15:55.790000,VER,1,0 days 00:01:52.415000,7.0,1.0,,,0 days 00:00:32.639000,0 days 00:00:49.487000,0 days 00:00:30.289000,0 days 01:14:36.044000,0 days 01:15:25.531000,0 days 01:15:55.820000,305.0,186.0,209.0,305.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:14:03.375000,2023-07-30 13:15:04.594,1,3.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:15:57.965000,HAM,44,0 days 00:01:53.430000,7.0,1.0,,,0 days 00:00:32.449000,0 days 00:00:50.421000,0 days 00:00:30.560000,0 days 01:14:37.044000,0 days 01:15:27.465000,0 days 01:15:58.025000,308.0,175.0,208.0,,False,SOFT,7.0,True,Mercedes,0 days 01:14:04.535000,2023-07-30 13:15:05.754,1,4.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:06.102000,ALO,14,0 days 00:01:53.455000,7.0,1.0,,,0 days 00:00:32.812000,0 days 00:00:50.096000,0 days 00:00:30.547000,0 days 01:14:45.528000,0 days 01:15:35.624000,0 days 01:16:06.171000,,187.0,209.0,304.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:14:12.647000,2023-07-30 13:15:13.866,1,5.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:09.826000,TSU,22,0 days 00:01:53.679000,7.0,1.0,,,0 days 00:00:32.532000,0 days 00:00:50.575000,0 days 00:00:30.572000,0 days 01:14:48.724000,0 days 01:15:39.299000,0 days 01:16:09.871000,311.0,186.0,206.0,307.0,True,MEDIUM,7.0,True,AlphaTauri,0 days 01:14:16.147000,2023-07-30 13:15:17.366,1,6.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:14.730000,STR,18,0 days 00:01:54.307000,7.0,1.0,,,0 days 00:00:32.659000,0 days 00:00:50.954000,0 days 00:00:30.694000,0 days 01:14:53.147000,0 days 01:15:44.101000,0 days 01:16:14.795000,313.0,182.0,207.0,305.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:14:20.423000,2023-07-30 13:15:21.642,1,7.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:15.522000,RUS,63,0 days 00:01:53.791000,7.0,1.0,,,0 days 00:00:32.545000,0 days 00:00:50.738000,0 days 00:00:30.508000,0 days 01:14:54.311000,0 days 01:15:45.049000,0 days 01:16:15.557000,315.0,188.0,208.0,305.0,True,MEDIUM,7.0,True,Mercedes,0 days 01:14:21.731000,2023-07-30 13:15:22.950,1,8.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:17.409000,ALB,23,0 days 00:01:58.541000,7.0,1.0,,0 days 01:16:13.652000,0 days 00:00:32.360000,0 days 00:00:51.190000,0 days 00:00:34.991000,0 days 01:14:51.290000,0 days 01:15:42.480000,0 days 01:16:17.471000,317.0,185.0,,,False,SOFT,7.0,True,Williams,0 days 01:14:18.868000,2023-07-30 13:15:20.087,1,9.0,False,,False,False,2023 Belgium,18.1,30.7
0 days 01:16:18.542000,SAR,2,0 days 00:01:55.400000,7.0,1.0,,,0 days 00:00:32.284000,0 days 00:00:52.175000,0 days 00:00:30.941000,0 days 01:14:55.470000,0 days 01:15:47.645000,0 days 01:16:18.586000,333.0,182.0,204.0,313.0,False,SOFT,7.0,True,Williams,0 days 01:14:23.142000,2023-07-30 13:15:24.361,1,10.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:19.288000,GAS,10,0 days 00:01:55.449000,7.0,1.0,,,0 days 00:00:31.997000,0 days 00:00:52.106000,0 days 00:00:31.346000,0 days 01:14:55.868000,0 days 01:15:47.974000,0 days 01:16:19.320000,330.0,181.0,205.0,313.0,False,SOFT,7.0,True,Alpine,0 days 01:14:23.839000,2023-07-30 13:15:25.058,1,11.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:20.645000,HUL,27,0 days 00:01:55.607000,7.0,1.0,,,0 days 00:00:32.377000,0 days 00:00:52.098000,0 days 00:00:31.132000,0 days 01:14:57.474000,0 days 01:15:49.572000,0 days 01:16:20.704000,324.0,182.0,206.0,311.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:14:25.038000,2023-07-30 13:15:26.257,1,12.0,False,,False,True,2023 Belgium,18.1,30.7
0 days 01:16:23.307000,SAI,55,0 days 00:02:01.147000,7.0,1.0,,0 days 01:16:19.636000,0 days 00:00:32.363000,0 days 00:00:52.582000,0 days 00:00:36.202000,0 days 01:14:54.595000,0 days 01:15:47.177000,0 days 01:16:23.379000,333.0,180.0,,305.0,False,SOFT,7.0,True,Ferrari,0 days 01:14:22.160000,2023-07-30 13:15:23.379,1,13.0,False,,False,False,2023 Belgium,18.1,30.7
0 days 01:16:24.206000,ZHO,24,0 days 00:01:59.727000,7.0,1.0,,0 days 01:16:20.480000,0 days 00:00:32.245000,0 days 00:00:51.959000,0 days 00:00:35.523000,0 days 01:14:56.742000,0 days 01:15:48.701000,0 days 01:16:24.224000,329.0,183.0,,313.0,False,SOFT,7.0,True,Alfa Romeo,0 days 01:14:24.479000,2023-07-30 13:15:25.698,1,14.0,False,,False,False,2023 Belgium,18.1,30.6
0 days 01:16:31.794000,MAG,20,0 days 00:01:51.534000,7.0,2.0,,,0 days 00:00:31.751000,0 days 00:00:49.590000,0 days 00:00:30.193000,0 days 01:15:12.065000,0 days 01:16:01.655000,0 days 01:16:31.848000,323.0,190.0,210.0,312.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 01:14:40.260000,2023-07-30 13:15:41.479,1,15.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:16:32.557000,NOR,4,0 days 00:01:53.072000,7.0,2.0,,,0 days 00:00:32.894000,0 days 00:00:49.903000,0 days 00:00:30.275000,0 days 01:15:12.379000,0 days 01:16:02.282000,0 days 01:16:32.557000,311.0,191.0,210.0,299.0,True,HARD,2.0,True,McLaren,0 days 01:14:39.485000,2023-07-30 13:15:40.704,1,16.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:16:33.015000,OCO,31,0 days 00:02:06.224000,7.0,2.0,0 days 01:14:46.122000,,0 days 00:00:46.025000,0 days 00:00:50.075000,0 days 00:00:30.124000,0 days 01:15:12.836000,0 days 01:16:02.911000,0 days 01:16:33.035000,327.0,194.0,213.0,309.0,False,MEDIUM,1.0,True,Alpine,0 days 01:14:26.791000,2023-07-30 13:15:28.010,1,17.0,False,,False,False,2023 Belgium,18.1,30.6
0 days 01:16:34.091000,RIC,3,0 days 00:01:52.398000,7.0,2.0,,,0 days 00:00:31.664000,0 days 00:00:50.595000,0 days 00:00:30.139000,0 days 01:15:13.402000,0 days 01:16:03.997000,0 days 01:16:34.136000,330.0,189.0,210.0,312.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:14:41.693000,2023-07-30 13:15:42.912,1,18.0,False,,False,True,2023 Belgium,18.1,30.6
0 days 01:16:34.501000,BOT,77,0 days 00:02:06.796000,7.0,2.0,0 days 01:14:47.325000,,0 days 00:00:45.746000,0 days 00:00:50.863000,0 days 00:00:30.187000,0 days 01:15:13.494000,0 days 01:16:04.357000,0 days 01:16:34.544000,333.0,193.0,214.0,314.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:14:27.705000,2023-07-30 13:15:28.924,1,19.0,False,,False,False,2023 Belgium,18.1,30.6
0 days 01:17:44.628000,PER,11,0 days 00:01:52.305000,8.0,1.0,,,0 days 00:00:32.849000,0 days 00:00:49.063000,0 days 00:00:30.393000,0 days 01:16:25.202000,0 days 01:17:14.265000,0 days 01:17:44.658000,304.0,189.0,209.0,,False,SOFT,8.0,True,Red Bull Racing,0 days 01:15:52.323000,2023-07-30 13:16:53.542,1,1.0,False,,False,True,2023 Belgium,18.1,30.2
